RENT_NM,RENT_TYPE,STATION_NO,STATION_NAME,GENDER_CD,AGE_TYPE,USE_CNT,EXER_AMT,CARBON_AMT,MOVE_METER,MOVE_TIME,START_INDEX,END_INDEX,RNUM
202308,정기권,01041,1041. 묘곡초등학교,,~10대,2,6.56,0.05,218.15,2,0,0,40
202308,정기권,01044,1044. 굽은다리역,,~10대,16,578.97,5.41,23303.69,176,0,0,42
202308,정기권,01050,1050.  둔촌역 3번 출입구,,~10대,36,1350.08,11.79,50796.69,349,0,0,230
202308,정기권,01051,"1051. 강일중,선사고 버스정류장(신암중학교 방면)",,~10대,1,36.81,0.33,1430.00,12,0,0,231
202308,정기권,01052,1052. 리싸이클시티,,~10대,1,25.10,0.25,1056.27,8,0,0,318
202308,정기권,01054,1054. 말우물 어린이 공원,,~10대,21,823.57,7.55,32513.13,429,0,0,319
202308,정기권,01057,1057. 능골근린공원,,~10대,4,71.30,0.77,3334.23,46,0,0,320
202308,정기권,01058,1058. 고덕숲 아이파크 1,,~10대,2,127.49,1.21,5235.05,34,0,0,333
202308,정기권,01059,1059. 래미안 강동팰리스(102동),,~10대,2,36.40,0.39,1660.00,22,0,0,334
202308,정기권,01060,1060. 천일초교 사거리,,~10대,10,306.35,2.96,12745.73,93,0,0,330
202308,정기권,01061,1061. 천호초교 입구 사거리(일주빌딩),,~10대,6,99.93,0.98,4218.88,20,0,0,331
202308,정기권,01062,1062. 고덕숲 아이파크 2,,~10대,2,46.78,0.61,2625.54,17,0,0,332
202308,정기권,01064,1064.중앙보훈병원역 1번출구,,~10대,1,117.61,0.92,3960.00,23,0,0,406
202308,정기권,01067,1067.한영중고앞사거리,,~10대,2,43.85,0.40,1730.00,8,0,0,407
202308,정기권,01068,1068.명일파출소,,~10대,2,50.45,0.49,2090.00,11,0,0,408
202308,정기권,01072,1072.고덕역 5번출구,,~10대,14,470.24,4.37,18912.70,191,0,0,430
202308,정기권,01073,1073. SSTS 몰 앞,,~10대,5,247.03,2.25,9673.23,88,0,0,431
202308,정기권,01074,1074.대명초교입구 사거리,,~10대,2,184.90,1.67,7169.02,49,0,0,432
202308,정기권,01075,1075.천동초교 삼거리,,~10대,23,384.74,3.97,17141.40,136,0,0,433
202308,정기권,01076,1076. 천동초교입구사거리 버스정류장(십자성마을 방면),,~10대,22,928.19,8.91,38386.03,311,0,0,434
202308,정기권,01077,1077.강동역 1번출구 앞,,~10대,4,141.72,1.32,5681.61,61,0,0,435
202308,정기권,01078,1078.둔촌사거리,,~10대,15,654.47,5.60,24130.33,156,0,0,436
202308,정기권,01080,1080.엘웨딩,,~10대,1,21.98,0.22,956.99,5,0,0,437
202308,정기권,01081,1081.트레빌빌딩,,~10대,6,132.52,1.14,4921.76,29,0,0,438
202308,정기권,01083,1083.광문고교사거리(아이파크),,~10대,8,161.06,1.31,5673.47,150,0,0,439
202308,정기권,01084,1084. 윤선생빌딩(JYP사옥),,~10대,23,779.76,8.74,37687.55,324,0,0,367
202308,정기권,01085,1085.래미안 솔베뉴(고덕로),,~10대,2,81.55,0.80,3432.00,61,0,0,440
202308,정기권,01086,1086.래미안 솔베뉴(구천면로),,~10대,3,81.58,0.74,3184.22,43,0,0,441
202308,정기권,01088,1088.풍납사거리(강동),,~10대,1,57.73,0.65,2803.35,18,0,0,442
202308,정기권,01089,1089.고덕 래미안힐스테이트(201동),,~10대,1,7.63,0.07,296.57,2,0,0,443
202308,정기권,01090,1090.상일동역 2번출구 앞,,~10대,2,44.62,0.37,1581.02,43,0,0,444
202308,정기권,01150,1150. 송정역 1번출구,,~10대,55,1684.73,17.41,75129.95,839,0,0,43
202308,정기권,01151,1151. 마곡역1번출구,,~10대,15,221.36,2.48,10760.40,74,0,0,44
202308,정기권,01152,1152. 마곡역교차로,,~10대,26,561.06,5.30,22767.45,184,0,0,45
202308,정기권,01153,"1153. 발산역 1번, 9번 인근 대여소",,~10대,37,1255.40,12.37,53329.91,541,0,0,46
202308,정기권,01155,1155. 기쁜우리복지관,,~10대,28,1277.81,11.27,48575.73,851,0,0,47
202308,정기권,01157,1157. 강서구청,,~10대,11,406.39,3.58,15455.30,149,0,0,48
202308,정기권,01158,1158. 가양역 8번출구,,~10대,13,1097.03,8.94,38514.35,351,0,0,145
202308,정기권,01160,1160. 양천향교역 7번출구앞,,~10대,21,899.78,7.58,32734.43,261,0,0,147
202308,정기권,01161,1161. 강서면허시험장 앞,,~10대,10,393.00,3.39,14578.19,153,0,0,148
202308,정기권,01162,1162. 공항초등학교건너편,,~10대,18,543.83,6.58,28364.20,174,0,0,149
202308,정기권,01163,1163. 방화동강서기동대앞,,~10대,19,564.44,5.03,21688.60,180,0,0,150
202308,정기권,01165,1165. 마곡중학교 후문,,~10대,19,718.86,7.27,31410.69,223,0,0,188
202308,정기권,01166,1166. 강서구립등빛도서관,,~10대,29,2836.73,25.75,110998.75,443,0,0,198
202308,정기권,01167,1167. 마곡수명산파크3단지 교차로,,~10대,23,444.50,4.29,18453.42,338,0,0,199
202308,정기권,01168,1168. 마곡엠밸리10단지 앞,,~10대,2,45.66,0.45,1921.84,16,0,0,219
202308,정기권,01169,1169. 염창역 1번 출구,,~10대,5,74.68,0.71,3069.33,89,0,0,276
202308,정기권,01170,1170. 강서구보건소,,~10대,1,33.03,0.32,1390.00,26,0,0,277
202308,정기권,01171,1171. 염창동 새마을금고 건너편,,~10대,9,639.53,5.75,24795.14,214,0,0,278
202308,정기권,01172,1172. 가양3동 주민센터,,~10대,14,544.65,5.01,21614.88,190,0,0,279
202308,정기권,01173,1173. 강서구청사거리(SH타워),,~10대,6,182.60,2.49,10658.21,76,0,0,281
202308,정기권,01174,1174. 강서구청사거리(부민병원),,~10대,3,65.55,0.96,4138.06,19,0,0,282
202308,정기권,01177,1177. 수명중․고교,,~10대,13,325.18,3.20,13836.81,125,0,0,283
202308,정기권,01180,1180. 마곡엠밸리 15단지(1502동) 건너편,,~10대,30,538.17,5.18,22521.35,201,0,0,284
202308,정기권,01182,1182. KBS 스포츠월드,,~10대,11,383.97,4.35,18770.89,170,0,0,285
202308,정기권,01184,1184. 마곡13단지,,~10대,26,854.19,8.21,35424.84,270,0,0,346
202308,정기권,01185,1185. 등촌9단지,,~10대,3,249.55,3.07,13219.37,91,0,0,347
202308,정기권,01186,1186. 송정중학교,,~10대,3,95.46,0.86,3708.80,27,0,0,348
202308,정기권,01188,1188. 롯데중앙연구소,,~10대,1,40.79,0.37,1584.50,12,0,0,382
202308,정기권,01190,1190. 마곡역 교차로(2번출구),,~10대,26,529.59,5.06,21714.89,913,0,0,383
202308,정기권,01191,"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",,~10대,10,307.81,2.65,11422.92,84,0,0,369
202308,정기권,01192,1192. 마곡수명산파크 209동 건너편,,~10대,47,883.23,8.89,38267.91,263,0,0,384
202308,정기권,01193,1193. 마곡센트럴타워 1차,,~10대,11,249.83,2.80,12061.66,120,0,0,368
202308,정기권,01195,1195. 코오롱One&Only타워,,~10대,3,122.32,1.17,5035.38,55,0,0,385
202308,정기권,01197,1197. 엠펠리체 호텔 건너편,,~10대,13,582.95,6.14,26463.64,188,0,0,386
202308,정기권,01198,1198. LG 사이언스파크,,~10대,3,104.65,0.95,4065.75,27,0,0,387
202308,정기권,01199,1199. 우장산역 3번출구,,~10대,7,335.12,3.39,14627.96,72,0,0,372
202308,정기권,01251,1251. 석촌역 2번출구,,~10대,4,159.54,1.88,8077.29,96,0,0,50
202308,정기권,01253,1253. 오금역 3번 출구 뒤,,~10대,2,97.51,0.65,2800.00,16,0,0,51
202308,정기권,01256,1256. 문정현대아파트 교차로,,~10대,2,127.08,1.45,6250.00,33,0,0,52
202308,정기권,01258,1258. 가락미륭아파트 앞,,~10대,1,17.47,0.21,900.43,9,0,0,53
202308,정기권,01260,1260. 방이동 한양3차아파트 옆,,~10대,7,528.82,4.45,19226.07,129,0,0,54
202308,정기권,01262,1262. 송파여성문화회관 앞,,~10대,1,55.75,0.50,2166.08,25,0,0,55
202308,정기권,01264,1264. 천호역 10번 출구 앞,,~10대,2,47.92,0.47,1997.43,58,0,0,56
202308,정기권,01267,1267. 올림픽공원 남2문 앞,,~10대,3,296.22,2.62,11289.10,72,0,0,57
202308,정기권,01268,1268. 몽촌토성역 1번출구 옆,,~10대,1,70.55,0.73,3125.70,19,0,0,58
202308,정기권,01271,1271. 송파도서관,,~10대,3,171.75,1.41,6101.58,188,0,0,59
202308,정기권,01274,1274. 영파여고 앞,,~10대,2,79.15,0.91,3926.10,28,0,0,61
202308,정기권,01275,1275. 거여초등학교 옆,,~10대,1,55.84,0.43,1855.36,10,0,0,204
202308,정기권,01277,1277. 성내7교,,~10대,2,72.19,0.70,3009.90,19,0,0,223
202308,정기권,01278,1278. 송파구청 교차로,,~10대,3,182.04,1.93,8303.95,43,0,0,224
202308,정기권,01280,1280. 송파파크데일 2단지입구 앞 주차장,,~10대,1,146.85,1.37,5886.30,38,0,0,225
202308,정기권,01282,1282. 송파소방서 맞은편(성내4교),,~10대,18,756.30,8.42,36282.12,292,0,0,226
202308,정기권,01285,1285. 위례별 유치원 뒤,,~10대,1,9.61,0.09,391.52,3,0,0,227
202308,정기권,01286,1286. 위례중앙푸르지오 1단지 앞,,~10대,1,8.67,0.08,353.00,13,0,0,228
202308,정기권,01288,1288. 문정중교 사거리,,~10대,2,105.47,0.96,4133.07,33,0,0,229
202308,정기권,01290,1290. 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,,~10대,1,35.21,0.33,1411.17,57,0,0,307
202308,정기권,01291,1291. 서울체육고등학교 앞,,~10대,6,134.85,1.27,5490.67,77,0,0,309
202308,정기권,01293,1293. 석촌호수 서호 사거리,,~10대,2,113.83,1.02,4395.20,69,0,0,310
202308,정기권,01295,1295. 잠실역 8번출구,,~10대,7,353.78,3.07,13248.35,89,0,0,311
202308,정기권,01296,1296. 석촌호수교차로 (송파나루근린공원 앞),,~10대,1,195.93,1.79,7730.86,52,0,0,312
202308,정기권,01297,1297. 석촌호수교차로(동호 팔각정 앞),,~10대,10,416.46,4.12,17792.17,194,0,0,313
202308,정기권,01299,1299. 송파소방서 (방이119안전센터),,~10대,8,196.85,1.90,8203.87,50,0,0,314
202308,정기권,01336,1336. 성북3교 위,,~10대,3,57.98,0.67,2904.48,17,0,0,116
202308,정기권,01340,1340. 광운초등학교 앞,,~10대,2,53.74,0.55,2371.31,19,0,0,117
202308,정기권,01343,1343. 한성대7번출구 앞,,~10대,9,160.44,1.46,6233.38,62,0,0,118
202308,정기권,01344,1344. 아리랑시네센터 앞,,~10대,10,462.06,4.19,18116.80,63,0,0,119
202308,정기권,01346,1346. 길음8골어린이공원 옆,,~10대,5,219.34,1.75,7587.55,42,0,0,121
202308,정기권,01348,1348. 성북제일새마을금고 본점 앞,,~10대,2,73.40,0.74,3196.10,18,0,0,122
202308,정기권,01351,1351. 안암2교 옆,,~10대,1,60.33,0.68,2930.00,58,0,0,123
202308,정기권,01352,1352. e 편한세상 보문아파트 내,,~10대,2,60.95,0.55,2368.02,15,0,0,124
202308,정기권,01354,1354. 고려대학교 2번출구,,~10대,2,120.53,0.90,3865.36,21,0,0,177
202308,정기권,01355,1355. 보문2교,,~10대,3,134.44,1.59,6867.03,71,0,0,195
202308,정기권,01358,1358. 정릉도서관 앞,,~10대,5,210.08,2.74,11789.53,82,0,0,210
202308,정기권,01360,1360. 정릉역,,~10대,2,89.42,1.05,4515.88,32,0,0,211
202308,정기권,01361,1361. 홍익중고 입구,,~10대,4,151.57,1.68,7221.52,30,0,0,232
202308,정기권,01362,1362. 보문역6번출구 앞,,~10대,1,47.40,0.62,2660.00,16,0,0,245
202308,정기권,01363,1363. 보문4교 인근,,~10대,2,91.03,0.83,3561.09,24,0,0,246
202308,정기권,01364,1364. 성북동 치안센터 앞,,~10대,2,41.29,0.39,1661.59,8,0,0,247
202308,정기권,01372,1372. KEB은행 고대점,,~10대,1,22.24,0.25,1080.00,8,0,0,340
202308,정기권,01381,1381.석계역 4번출구 뒤,,~10대,2,112.02,0.98,4239.45,90,0,0,633
202308,정기권,01384,1384.성신여대입구역 5번출구,,~10대,10,353.40,4.87,20976.22,121,0,0,634
202308,정기권,01385,1385.성신여대입구역 3번출구 앞,,~10대,6,203.70,2.31,10005.05,81,0,0,635
202308,정기권,01388,1388. 돈암초교입구 버스정류장(한성대입구역 방면),,~10대,4,140.14,1.52,6538.45,32,0,0,636
202308,정기권,01390,1390.석관래미안아트리치,,~10대,2,76.85,0.71,3065.90,19,0,0,638
202308,정기권,01391,1391.성북청소년센터,,~10대,1,13.13,0.12,510.00,3,0,0,639
202308,정기권,01392,1392.돈암삼성풍림아파트,,~10대,1,20.50,0.24,1035.31,3,0,0,640
202308,정기권,01393,1393.돈암육교 하단,,~10대,1,30.69,0.36,1550.00,10,0,0,641
202308,정기권,01395,1395.래미안장위포레카운티(102동),,~10대,19,2139.20,19.29,83147.01,564,0,0,642
202308,정기권,01396,1396.래미안장위퍼스트하이(513동),,~10대,20,1543.94,13.92,60056.97,524,0,0,643
202308,정기권,01442,1442. 중랑구 중소기업 창업센터,,~10대,13,857.28,7.60,32747.85,193,0,0,62
202308,정기권,01444,1444. 면목4치안센터,,~10대,1,18.30,0.24,1050.00,8,0,0,63
202308,정기권,01446,1446. 중랑전화국 교차로,,~10대,4,162.67,1.60,6883.23,91,0,0,64
202308,정기권,01447,1447. 면목역 3번출구,,~10대,2,51.54,0.57,2470.00,16,0,0,65
202308,정기권,01448,1448. 코스트코 상봉점,,~10대,9,271.02,3.09,13313.36,97,0,0,66
202308,정기권,01449,1449. 상봉역 1번출구,,~10대,2,96.07,1.06,4579.01,80,0,0,183
202308,정기권,01450,1450. 화랑대역 7번출구,,~10대,6,237.67,2.12,9139.22,128,0,0,184
202308,정기권,01451,1451. 중랑세무서,,~10대,13,676.10,7.35,31706.04,427,0,0,185
202308,정기권,01452,1452. 겸재교 진입부,,~10대,22,1063.55,9.00,38829.25,325,0,0,186
202308,정기권,01454,1454. 한국전력공사(동대문 중랑지사),,~10대,1,11.33,0.10,440.00,2,0,0,194
202308,정기권,01455,1455. 상봉역 2번 출구,,~10대,13,637.35,5.00,21549.50,180,0,0,206
202308,정기권,01456,1456. 상아빌딩(우림시장 교차로),,~10대,4,116.74,1.36,5896.40,43,0,0,208
202308,정기권,01457,1457. 동원사거리,,~10대,6,230.39,2.37,10206.40,156,0,0,209
202308,정기권,01458,1458. 상봉터미널2,,~10대,15,419.13,4.12,17818.94,120,0,0,244
202308,정기권,01461,1461.동양엔파트 앞,,~10대,6,222.57,1.79,7784.56,74,0,0,666
202308,정기권,01462,1462.동부시장 북문 앞,,~10대,9,471.35,4.50,19341.85,146,0,0,667
202308,정기권,01463,1463.중랑구민회관,,~10대,1,31.00,0.27,1151.34,8,0,0,668
202308,정기권,01464,1464.중화역 4번출구,,~10대,6,308.69,2.32,9996.02,108,0,0,669
202308,정기권,01465,1465.중랑공영차고지 옆,,~10대,2,106.69,0.78,3367.91,24,0,0,670
202308,정기권,01468,1468.먹골역 7번 출구,,~10대,1,0.00,0.00,0.00,1,0,0,671
202308,정기권,01469,1469.먹골역 4번출구,,~10대,15,304.62,2.71,11666.09,111,0,0,672
202308,정기권,01470,1470.중화동 우리은행 앞,,~10대,9,443.91,3.83,16481.74,199,0,0,673
202308,정기권,01471,1471.동양쇼핑 정류소 앞,,~10대,31,1960.50,15.69,67715.10,463,0,0,674
202308,정기권,01472,1472.영성빌딩(PAT),,~10대,10,519.89,4.84,20838.79,129,0,0,675
202308,정기권,01473,1473.중랑역 1번 출구(중화문화복지센터),,~10대,3,88.87,0.67,2882.88,21,0,0,676
202308,정기권,01474,1474.서울중랑우체국,,~10대,1,87.89,0.64,2740.00,53,0,0,677
202308,정기권,01478,1478.홈플러스 상봉점 앞,,~10대,3,92.43,0.84,3591.13,18,0,0,678
202308,정기권,01529,1529. 미아동 한국전력공사,,~10대,3,526.59,4.27,18421.57,105,0,0,69
202308,정기권,01530,1530. 광산사거리,,~10대,1,86.89,1.11,4770.22,21,0,0,70
202308,정기권,01531,1531. 미아사거리 1번 출구,,~10대,9,375.82,3.54,15264.92,94,0,0,71
202308,정기권,01536,1536. 번동 두산위브 101동 옆,,~10대,1,20.30,0.14,603.16,3,0,0,73
202308,정기권,01538,1538. 솔밭공원역,,~10대,2,110.37,1.14,4889.82,33,0,0,212
202308,정기권,01539,1539. 4.19민주묘지역,,~10대,1,427.18,3.85,16595.86,61,0,0,213
202308,정기권,01540,1540. 가오리역,,~10대,1,39.90,0.36,1550.00,9,0,0,214
202308,정기권,01542,1542. 삼양사거리역,,~10대,1,14.31,0.10,425.17,3,0,0,215
202308,정기권,01546,1546. 송천동우체국,,~10대,2,93.26,1.01,4355.94,51,0,0,357
202308,정기권,01548,1548. 북서울 꿈의숲 서문,,~10대,1,120.92,1.36,5872.41,53,0,0,393
202308,정기권,01551,1551.4.19탑 앞,,~10대,1,30.47,0.31,1350.00,12,0,0,600
202308,정기권,01552,1552. 강북구청사거리,,~10대,8,813.47,7.78,33527.58,243,0,0,601
202308,정기권,01554,1554.번동사거리,,~10대,3,40.15,0.33,1427.80,12,0,0,602
202308,정기권,01557,1557.신창교,,~10대,9,149.95,1.16,5000.27,81,0,0,603
202308,정기권,01565,1565.수유사거리,,~10대,1,54.43,0.55,2370.00,55,0,0,604
202308,정기권,01569,1569.수유역2번출구,,~10대,2,19.28,0.24,1044.91,12,0,0,605
202308,정기권,01571,1571.북서울 꿈의 숲 입구,,~10대,1,18.33,0.13,544.53,6,0,0,716
202308,정기권,01643,1643. 태릉입구역 8번출구,,~10대,9,490.66,3.85,16647.00,215,0,0,74
202308,정기권,01646,1646. 삼육대 입구,,~10대,1,5.99,0.05,222.39,2,0,0,75
202308,정기권,01650,1650. 중계근린공원내,,~10대,39,4013.71,26.11,112613.66,1968,0,0,76
202308,정기권,01651,1651. 상계동 우방유쉘아파트 앞,,~10대,11,1382.86,12.24,52753.77,370,0,0,77
202308,정기권,01653,1653. 노원역1번출구,,~10대,42,2009.32,18.18,78726.44,797,0,0,79
202308,정기권,01654,1654. 당고개입구 오거리,,~10대,28,722.83,5.73,24766.19,162,0,0,80
202308,정기권,01655,1655. 공릉1단지아파트,,~10대,15,832.46,8.65,37266.53,247,0,0,81
202308,정기권,01656,1656. 중앙하이츠 아파트 입구,,~10대,25,1002.09,9.25,39812.88,335,0,0,82
202308,정기권,01657,1657. 노원구청 ,,~10대,8,350.74,3.61,15592.23,93,0,0,83
202308,정기권,01659,1659. 중계동 을지중학교,,~10대,19,763.89,7.08,30500.81,421,0,0,84
202308,정기권,01660,1660. 서울시립과학관,,~10대,12,248.38,3.90,16838.98,88,0,0,85
202308,정기권,01661,1661. 당현천근린공원,,~10대,5,237.79,2.40,10373.06,58,0,0,156
202308,정기권,01662,1662. 노원역7번출구,,~10대,3,59.11,0.59,2560.00,30,0,0,157
202308,정기권,01664,1664. 노해근린공원내,,~10대,4,72.17,0.69,3004.82,58,0,0,158
202308,정기권,01665,1665. 양지근린공원앞,,~10대,17,492.57,6.76,29072.26,199,0,0,159
202308,정기권,01667,1667. 중계중학교,,~10대,47,1258.82,12.13,52434.39,362,0,0,160
202308,정기권,01668,1668. 중계역 6번출구,,~10대,20,869.69,7.36,31642.42,200,0,0,161
202308,정기권,01669,1669. 중계역 3번출구,,~10대,44,1400.20,12.90,55540.34,501,0,0,162
202308,정기권,01670,1670. 노원경찰서교차로,,~10대,16,409.60,4.23,18177.18,249,0,0,163
202308,정기권,01671,1671. 인덕대학교,,~10대,5,126.06,1.17,4998.15,32,0,0,164
202308,정기권,01672,1672. 상계동수락리버시티,,~10대,1,20.64,0.20,868.54,6,0,0,165
202308,정기권,01674,1674. 서울북부고용센터앞,,~10대,12,639.92,6.09,26152.92,157,0,0,166
202308,정기권,01677,1677. 육군사관학교  앞,,~10대,3,337.84,3.10,13350.00,60,0,0,196
202308,정기권,01678,1678. 성서대학교 밀알관,,~10대,1,44.02,0.40,1710.00,14,0,0,216
202308,정기권,01681,1681. 현대6차 아파트,,~10대,1,83.40,0.81,3510.00,23,0,0,233
202308,정기권,01682,1682. 중계종합사회복지관 교차로,,~10대,4,110.63,1.23,5341.45,87,0,0,234
202308,정기권,01683,1683. 노원문화예술회관,,~10대,16,1386.65,12.59,54275.08,309,0,0,255
202308,정기권,01684,1684. 태릉입구역 5번출구,,~10대,14,715.70,5.11,22047.04,156,0,0,256
202308,정기권,01685,1685. 불암고등학교 앞 횡단보도,,~10대,11,373.57,4.82,20786.41,243,0,0,257
202308,정기권,01686,1686. 상계주공10단지 종합상가 앞,,~10대,5,549.31,4.95,21340.54,133,0,0,258
202308,정기권,01688,1688. 마들역 7번출구,,~10대,2,56.11,0.35,1544.31,8,0,0,342
202308,정기권,01689,1689. 마들역 3번출구,,~10대,7,421.78,3.75,16164.76,112,0,0,343
202308,정기권,01690,1690. 도봉운전면허시험장 버스정류장 옆,,~10대,7,245.86,2.24,9578.65,116,0,0,344
202308,정기권,01691,1691. 노원정보도서관,,~10대,8,207.41,2.26,9746.42,67,0,0,345
202308,정기권,01692,1692. 온곡초교 교차로,,~10대,15,534.89,5.33,22932.66,157,0,0,360
202308,정기권,01696,1696.수락리버시티4단지,,~10대,5,419.87,3.08,13253.32,113,0,0,568
202308,정기권,01697,1697.상계주공2단지 219동,,~10대,20,450.84,4.42,19055.48,169,0,0,569
202308,정기권,01715,1715. 서울특별시교육청도봉도서관,,~10대,1,13.68,0.14,606.19,7,0,0,87
202308,정기권,01716,1716. 창동역 1번출구 건너편,,~10대,2,139.50,1.43,6190.00,36,0,0,88
